NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
KIDINS220	KIDINS220	KIDINS220	-	-0.13680252	
ZBTB41	ZBTB41	ZBTB41	zinc finger and BTB domain containing 41	-0.13686755	
TERF1P5	TERF1P5	null	null	-0.13693298	
FAM134B	FAM134B	null	null	-0.13716787	
CMAS	CMAS	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase	-0.13721156	
SYT11	SYT11	SYT11	synaptotagmin XI	-0.13721746	
LINC00665	LINC00665	null	null	-0.13721989	
FAM109A	FAM109A	FAM109A	family with sequence similarity 109, member A	-0.13723104	
C16orf72	C16orf72	C16ORF72	chromosome 16 open reading frame 72	-0.13752885	
PSMC1P5	PSMC1P5	null	null	-0.13771777	
WBP4	WBP4	WBP4	WW domain binding protein 4 (formin binding protein 21)	-0.13781214	
KIAA1731	KIAA1731	KIAA1731	KIAA1731	-0.13791832	
FAM187A	FAM187A	null	null	-0.13796283	
LINC00638	LINC00638	null	null	-0.13805258	
RPS15AP12	RPS15AP12	null	null	-0.13806722	
GTF2IRD2	GTF2IRD2	GTF2IRD2	GTF2I repeat domain containing 2	-0.13812682	
RPS3A	RPS3A	RPS3A	ribosomal protein S3A	-0.13821092	
GUF1	GUF1	GUF1	GUF1 GTPase homolog (S. cerevisiae)	-0.13827184	
BMPR1APS1	BMPR1APS1	BMPR1APS1	bone morphogenetic protein receptor, type IA pseudogene 1	-0.13828544	
PARP1	PARP1	PARP1	poly (ADP-ribose) polymerase family, member 1	-0.1384337	
SSBP3	SSBP3	SSBP3	single stranded DNA binding protein 3	-0.13844174	
C12orf5	C12orf5	C12ORF5	chromosome 12 open reading frame 5	-0.13854802	
RP11-761N21.2	RP11-761N21.2	null	null	-0.13855718	
VPS13A	VPS13A	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	-0.1386251	
IFNGR2	IFNGR2	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	-0.13864778	
C5orf15	C5orf15	C5ORF15	chromosome 5 open reading frame 15	-0.1387218	
HIP1	HIP1	HIP1	huntingtin interacting protein 1	-0.13877428	
AC007228.11	AC007228.11	null	null	-0.13883315	
NAF1	NAF1	null	null	-0.1388467	
S100A13	S100A13	S100A13	S100 calcium binding protein A13	-0.13888036	
FAM211B	FAM211B	null	null	-0.13890435	
PRR7	PRR7	PRR7	proline rich 7 (synaptic)	-0.13893057	
RP11-644F5.11	RP11-644F5.11	null	null	-0.13898955	
RP1-239B22.5	RP1-239B22.5	null	null	-0.13916257	
RP11-386M24.4	RP11-386M24.4	null	null	-0.13918659	
LRCH2	LRCH2	LRCH2	leucine-rich repeats and calponin homology (CH) domain containing 2	-0.13921086	
TUFM	TUFM	TUFM	Tu translation elongation factor, mitochondrial	-0.1392819	
MAVS	MAVS	null	null	-0.13929847	
RNF138	RNF138	RNF138	ring finger protein 138	-0.1393065	
FTH1P12	FTH1P12	null	null	-0.13933346	
RPL36	RPL36	RPL36	ribosomal protein L36	-0.13940892	
ITPRIP	ITPRIP	null	null	-0.13946112	
TBC1D4	TBC1D4	TBC1D4	TBC1 domain family, member 4	-0.13950458	
MAP1LC3A	MAP1LC3A	MAP1LC3A	microtubule-associated protein 1 light chain 3 alpha	-0.13951617	
TMOD2	TMOD2	TMOD2	tropomodulin 2 (neuronal)	-0.13979676	
VPS36	VPS36	VPS36	vacuolar protein sorting 36 (yeast)	-0.13988636	
CFI	CFI	CFI	complement factor I	-0.1399373	
SLC15A4	SLC15A4	SLC15A4	solute carrier family 15, member 4	-0.1399621	
PHTF1	PHTF1	PHTF1	putative homeodomain transcription factor 1	-0.13999423	
ITPK1	ITPK1	ITPK1	inositol 1,3,4-triphosphate 5/6 kinase	-0.14006034	
QTRT1	QTRT1	QTRT1	queuine tRNA-ribosyltransferase 1 (tRNA-guanine transglycosylase)	-0.14006847	
APOO	APOO	null	null	-0.14008339	
DDX56	DDX56	DDX56	DEAD (Asp-Glu-Ala-Asp) box polypeptide 56	-0.14009003	
CUEDC1	CUEDC1	CUEDC1	CUE domain containing 1	-0.14018779	
ARL4D	ARL4D	ARL4D	ADP-ribosylation factor-like 4D	-0.14027151	
ZSCAN29	ZSCAN29	null	null	-0.14035456	
NFKBIE	NFKBIE	NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	-0.14050233	
SMEK2	SMEK2	SMEK2	-	-0.14052737	
COQ10A	COQ10A	COQ10A	coenzyme Q10 homolog A (S. cerevisiae)	-0.14060678	
CRLF1	CRLF1	CRLF1	cytokine receptor-like factor 1	-0.14061382	
AGBL3	AGBL3	AGBL3	ATP/GTP binding protein-like 3	-0.14068486	
HARS	HARS	HARS	histidyl-tRNA synthetase	-0.140866	
CPXM1	CPXM1	CPXM1	carboxypeptidase X (M14 family), member 1	-0.14100571	
ATP5O	ATP5O	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)	-0.14109705	
RP11-423H2.1	RP11-423H2.1	null	null	-0.1411476	
PTCD3	PTCD3	PTCD3	Pentatricopeptide repeat domain 3	-0.14114945	
HMMR	HMMR	HMMR	hyaluronan-mediated motility receptor (RHAMM)	-0.14121027	
AP3B1	AP3B1	AP3B1	adaptor-related protein complex 3, beta 1 subunit	-0.14123216	
UBE2Z	UBE2Z	UBE2Z	ubiquitin-conjugating enzyme E2Z (putative)	-0.14123744	
LINC00493	LINC00493	null	null	-0.14145988	
COX17	COX17	COX17	COX17 cytochrome c oxidase assembly homolog (S. cerevisiae)	-0.14150332	
ENKD1	ENKD1	null	null	-0.14150657	
CNNM4	CNNM4	CNNM4	cyclin M4	-0.14156683	
ZNF615	ZNF615	ZNF615	zinc finger protein 615	-0.14159782	
RP11-889L3.1	RP11-889L3.1	null	null	-0.14164966	
SBF1	SBF1	SBF1	SET binding factor 1	-0.14185399	
LEPREL2	LEPREL2	LEPREL2	leprecan-like 2	-0.1420609	
STAU2	STAU2	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	-0.14209978	
CCDC125	CCDC125	CCDC125	coiled-coil domain containing 125	-0.14213881	
IQGAP3	IQGAP3	IQGAP3	IQ motif containing GTPase activating protein 3	-0.14214432	
MTX3	MTX3	MTX3	metaxin 3	-0.14223579	
GOLGA6L5P	GOLGA6L5P	null	null	-0.14226906	
ZNF160	ZNF160	ZNF160	zinc finger protein 160	-0.14227775	
HSPA6	HSPA6	HSPA6	heat shock 70kDa protein 6 (HSP70B')	-0.14232253	
FOSL2	FOSL2	FOSL2	FOS-like antigen 2	-0.14242248	
KDELR2	KDELR2	KDELR2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	-0.14245968	
MARCH2	MARCH2	MARCH2	membrane-associated ring finger (C3HC4) 2	-0.14247271	
PMEL	PMEL	null	null	-0.14255993	
ZNF35	ZNF35	ZNF35	zinc finger protein 35	-0.14258635	
URM1	URM1	null	null	-0.14284337	
FAM212B	FAM212B	null	null	-0.14294687	
TRAPPC6B	TRAPPC6B	TRAPPC6B	trafficking protein particle complex 6B	-0.14299081	
QSOX1	QSOX1	null	null	-0.14299299	
BCAR1	BCAR1	BCAR1	breast cancer anti-estrogen resistance 1	-0.14310627	
RIN1	RIN1	RIN1	Ras and Rab interactor 1	-0.14317015	
TMEM177	TMEM177	TMEM177	transmembrane protein 177	-0.1431708	
RAB11FIP5	RAB11FIP5	RAB11FIP5	RAB11 family interacting protein 5 (class I)	-0.14320306	
DUSP5	DUSP5	DUSP5	dual specificity phosphatase 5	-0.14322574	
ADAM17	ADAM17	ADAM17	ADAM metallopeptidase domain 17 (tumor necrosis factor, alpha, converting enzyme)	-0.14323613	
BCAS2	BCAS2	BCAS2	breast carcinoma amplified sequence 2	-0.14325038	
AGPAT3	AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	-0.14332794	
TMEM260	TMEM260	null	null	-0.14334092	
ARHGAP39	ARHGAP39	null	null	-0.14342354	
DENND5B	DENND5B	null	null	-0.14364624	
POLR2J3	POLR2J3	POLR2J3	-	-0.14372525	
IBTK	IBTK	IBTK	inhibitor of Bruton agammaglobulinemia tyrosine kinase	-0.14375292	
AURKB	AURKB	AURKB	aurora kinase B	-0.14389704	
ZNF396	ZNF396	ZNF396	zinc finger protein 396	-0.14392039	
POMK	POMK	null	null	-0.14395061	
MBOAT7	MBOAT7	null	null	-0.14397788	
PMS2P3	PMS2P3	null	null	-0.14398977	
C1orf122	C1orf122	C1ORF122	chromosome 1 open reading frame 122	-0.14400132	
CTD-3018O17.3	CTD-3018O17.3	null	null	-0.1440187	
CIZ1	CIZ1	CIZ1	CDKN1A interacting zinc finger protein 1	-0.14408821	
FEZ2	FEZ2	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	-0.14425121	
RNF10	RNF10	RNF10	ring finger protein 10	-0.14426735	
CAPZA1	CAPZA1	CAPZA1	capping protein (actin filament) muscle Z-line, alpha 1	-0.14427145	
POLR2C	POLR2C	POLR2C	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa	-0.14442955	
RAB3IP	RAB3IP	RAB3IP	RAB3A interacting protein (rabin3)	-0.1444643	
PGAP2	PGAP2	null	null	-0.14451413	
RP6-206I17.4	RP6-206I17.4	null	null	-0.14454281	
RP11-390P2.4	RP11-390P2.4	null	null	-0.14463611	
ASH2L	ASH2L	ASH2L	ash2 (absent, small, or homeotic)-like (Drosophila)	-0.14488928	
CAND1	CAND1	CAND1	cullin-associated and neddylation-dissociated 1	-0.14493228	
PFDN1	PFDN1	PFDN1	prefoldin subunit 1	-0.14493696	
DESI1	DESI1	null	null	-0.14500967	
MNT	MNT	MNT	MAX binding protein	-0.14507888	
SDHA	SDHA	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	-0.14513569	
RP11-402J6.3	RP11-402J6.3	null	null	-0.14517152	
RP11-48B3.4	RP11-48B3.4	null	null	-0.14517672	
FRG1	FRG1	FRG1	FSHD region gene 1	-0.145178	
SLIT2	SLIT2	SLIT2	slit homolog 2 (Drosophila)	-0.14518298	
C16orf46	C16orf46	C16ORF46	chromosome 16 open reading frame 46	-0.14523777	
PWAR6	PWAR6	null	null	-0.14540333	
UNC45A	UNC45A	UNC45A	unc-45 homolog A (C. elegans)	-0.14543076	
RP11-313P13.4	RP11-313P13.4	null	null	-0.14545624	
RP11-349N19.2	RP11-349N19.2	null	null	-0.14546078	
PEX26	PEX26	PEX26	peroxisome biogenesis factor 26	-0.14555323	
RPS15A	RPS15A	RPS15A	ribosomal protein S15a	-0.14557417	
VEZT	VEZT	VEZT	vezatin, adherens junctions transmembrane protein	-0.14560929	
ECE1	ECE1	ECE1	endothelin converting enzyme 1	-0.1456399	
IWS1	IWS1	IWS1	IWS1 homolog (S. cerevisiae)	-0.14570098	
UQCR10	UQCR10	null	null	-0.14572491	
SWAP70	SWAP70	SWAP70	-	-0.14572977	
SNRNP200	SNRNP200	null	null	-0.14578271	
NSG1	NSG1	null	null	-0.14578351	
MSTO2P	MSTO2P	null	null	-0.14580408	
FOXO3	FOXO3	null	null	-0.14582933	
TPP2	TPP2	TPP2	tripeptidyl peptidase II	-0.1462249	
GAN	GAN	GAN	giant axonal neuropathy (gigaxonin)	-0.14630246	
SHROOM2	SHROOM2	SHROOM2	shroom family member 2	-0.1464294	
GS1-257G1.1	GS1-257G1.1	null	null	-0.14645864	
STAT3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	-0.14653166	
ZNF285	ZNF285	ZNF285	zinc finger protein 285	-0.14667259	
GATAD2B	GATAD2B	GATAD2B	GATA zinc finger domain containing 2B	-0.14669481	
AP2S1	AP2S1	AP2S1	adaptor-related protein complex 2, sigma 1 subunit	-0.14678034	
CTC-444N24.11	CTC-444N24.11	null	null	-0.14679274	
MCM4	MCM4	MCM4	MCM4 minichromosome maintenance deficient 4 (S. cerevisiae)	-0.14680772	
TMEM109	TMEM109	TMEM109	transmembrane protein 109	-0.14682886	
RP11-488C13.1	RP11-488C13.1	null	null	-0.14683776	
RP11-435F17.3	RP11-435F17.3	null	null	-0.14689767	
METTL3	METTL3	METTL3	methyltransferase like 3	-0.14693399	
RP11-339B21.15	RP11-339B21.15	null	null	-0.14694913	
CDC25B	CDC25B	CDC25B	cell division cycle 25B	-0.1469781	
BATF2	BATF2	BATF2	basic leucine zipper transcription factor, ATF-like 2	-0.14698605	
CCDC163P	CCDC163P	null	null	-0.14705154	
RBKS	RBKS	RBKS	ribokinase	-0.14707935	
TMEM164	TMEM164	TMEM164	transmembrane protein 164	-0.1471158	
MACROD2	MACROD2	null	null	-0.14718628	
S100A9	S100A9	S100A9	S100 calcium binding protein A9	-0.14722468	
FTH1P11	FTH1P11	null	null	-0.1472259	
CENPW	CENPW	null	null	-0.14723346	
MGRN1	MGRN1	MGRN1	mahogunin, ring finger 1	-0.14724347	
TMEM128	TMEM128	TMEM128	transmembrane protein 128	-0.14727737	
SDF2	SDF2	SDF2	stromal cell-derived factor 2	-0.14728884	
TANC2	TANC2	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	-0.14729145	
ZNF845	ZNF845	null	null	-0.14732976	
TRIO	TRIO	TRIO	triple functional domain (PTPRF interacting)	-0.14733413	
ERP29P1	ERP29P1	null	null	-0.1473973	
C1orf51	C1orf51	C1ORF51	chromosome 1 open reading frame 51	-0.1474032	
DDX42	DDX42	DDX42	DEAD (Asp-Glu-Ala-Asp) box polypeptide 42	-0.14747751	
HERC2	HERC2	HERC2	hect domain and RLD 2	-0.14754036	
SDCCAG3	SDCCAG3	SDCCAG3	serologically defined colon cancer antigen 3	-0.14759788	
ACP2	ACP2	ACP2	acid phosphatase 2, lysosomal	-0.1476753	
C1orf174	C1orf174	C1ORF174	chromosome 1 open reading frame 174	-0.14768346	
C12orf43	C12orf43	C12ORF43	chromosome 12 open reading frame 43	-0.14774947	
DGUOK	DGUOK	DGUOK	deoxyguanosine kinase	-0.14782378	
SNAPC5	SNAPC5	SNAPC5	small nuclear RNA activating complex, polypeptide 5, 19kDa	-0.1480374	
MAN1A2	MAN1A2	MAN1A2	mannosidase, alpha, class 1A, member 2	-0.1480609	
TGFBI	TGFBI	TGFBI	transforming growth factor, beta-induced, 68kDa	-0.14820616	
TAF5L	TAF5L	TAF5L	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-0.1482133	
SMIM8	SMIM8	null	null	-0.14826871	
ANKRD32	ANKRD32	ANKRD32	ankyrin repeat domain 32	-0.1484605	
PSMD4	PSMD4	PSMD4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	-0.1486667	
APOD	APOD	APOD	apolipoprotein D	-0.1487302	
CBWD1	CBWD1	CBWD1	COBW domain containing 1	-0.1487439	
HRH1	HRH1	HRH1	histamine receptor H1	-0.14878787	
SLC50A1	SLC50A1	null	null	-0.14883378	
DLL1	DLL1	DLL1	delta-like 1 (Drosophila)	-0.14887609	
TNS3	TNS3	TNS3	tensin 3	-0.14889008	
RP3-437C15.1	RP3-437C15.1	null	null	-0.1489501	
CCBL2	CCBL2	null	null	-0.14904636	
PSMB6	PSMB6	PSMB6	proteasome (prosome, macropain) subunit, beta type, 6	-0.14911532	
SNAI2	SNAI2	SNAI2	snail homolog 2 (Drosophila)	-0.14914231	
POLR2L	POLR2L	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	-0.1492591	
SLC39A7	SLC39A7	SLC39A7	solute carrier family 39 (zinc transporter), member 7	-0.14927667	
FAHD2B	FAHD2B	null	null	-0.14939596	
BCORL1	BCORL1	BCORL1	BCL6 co-repressor-like 1	-0.1494048	
RP11-391M1.4	RP11-391M1.4	null	null	-0.14940989	
ZNF397	ZNF397	ZNF397	zinc finger protein 397	-0.14945036	
HS1BP3	HS1BP3	HS1BP3	HCLS1 binding protein 3	-0.14952873	
TPR	TPR	TPR	translocated promoter region (to activated MET oncogene)	-0.14960489	
FAM83D	FAM83D	FAM83D	family with sequence similarity 83, member D	-0.14961104	
HK1	HK1	HK1	hexokinase 1	-0.14962755	
RP11-863K10.4	RP11-863K10.4	null	null	-0.14969794	
POLDIP2	POLDIP2	POLDIP2	polymerase (DNA-directed), delta interacting protein 2	-0.14969955	
TUBG2	TUBG2	TUBG2	tubulin, gamma 2	-0.1497023	
TMEM179B	TMEM179B	null	null	-0.1497229	
ROCK1P1	ROCK1P1	null	null	-0.14972402	
AC002056.3	AC002056.3	null	null	-0.14989726	
BMP8B	BMP8B	BMP8B	bone morphogenetic protein 8b (osteogenic protein 2)	-0.14990796	
EP300	EP300	EP300	E1A binding protein p300	-0.14998735	
ITM2C	ITM2C	ITM2C	integral membrane protein 2C	-0.15004164	
SH3BP5L	SH3BP5L	SH3BP5L	SH3-binding domain protein 5-like	-0.15009716	
PDXDC1	PDXDC1	null	null	-0.15023457	
METAP1	METAP1	METAP1	methionyl aminopeptidase 1	-0.15026659	
ERH	ERH	ERH	enhancer of rudimentary homolog (Drosophila)	-0.15032345	
SETBP1	SETBP1	SETBP1	SET binding protein 1	-0.15034476	
CRMP1	CRMP1	CRMP1	collapsin response mediator protein 1	-0.15059046	
ATP5G2	ATP5G2	ATP5G2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)	-0.15059446	
MED10	MED10	MED10	mediator of RNA polymerase II transcription, subunit 10 homolog (NUT2, S. cerevisiae)	-0.15066598	
RP11-340I6.6	RP11-340I6.6	null	null	-0.1507489	
PEAK1	PEAK1	null	null	-0.15076104	
CEP128	CEP128	null	null	-0.15080582	
SVIL	SVIL	SVIL	supervillin	-0.15085214	
CHMP1B	CHMP1B	CHMP1B	chromatin modifying protein 1B	-0.1508922	
RPRD2	RPRD2	null	null	-0.15094197	
KNOP1	KNOP1	null	null	-0.15101802	
MIPEP	MIPEP	MIPEP	mitochondrial intermediate peptidase	-0.15109192	
HIRA	HIRA	HIRA	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)	-0.15111662	
RP11-313P13.3	RP11-313P13.3	null	null	-0.15113921	
CDC25A	CDC25A	CDC25A	cell division cycle 25A	-0.1511456	
SMPDL3A	SMPDL3A	SMPDL3A	sphingomyelin phosphodiesterase, acid-like 3A	-0.15118536	
FAM173B	FAM173B	null	null	-0.15126768	
DPY19L1P1	DPY19L1P1	DPY19L1P1	dpy-19-like 1 pseudogene 1 (C. elegans)	-0.15132569	
C1orf53	C1orf53	C1ORF53	chromosome 1 open reading frame 53	-0.15151536	
EME1	EME1	EME1	essential meiotic endonuclease 1 homolog 1 (S. pombe)	-0.15161605	
NCOA5	NCOA5	NCOA5	nuclear receptor coactivator 5	-0.15167844	
OAZ2	OAZ2	OAZ2	ornithine decarboxylase antizyme 2	-0.15170363	
MBD5	MBD5	MBD5	methyl-CpG binding domain protein 5	-0.15175712	
C17orf89	C17orf89	null	null	-0.15179963	
TBC1D2B	TBC1D2B	TBC1D2B	TBC1 domain family, member 2B	-0.15196471	
RPL21P131	RPL21P131	null	null	-0.15201281	
SIN3A	SIN3A	SIN3A	SIN3 homolog A, transcription regulator (yeast)	-0.15205565	
GCDH	GCDH	GCDH	glutaryl-Coenzyme A dehydrogenase	-0.15220658	
MICU1	MICU1	null	null	-0.15226385	
RP11-598D12.3	RP11-598D12.3	null	null	-0.15236196	
RPS2P55	RPS2P55	null	null	-0.15241453	
ATG4C	ATG4C	ATG4C	ATG4 autophagy related 4 homolog C (S. cerevisiae)	-0.15248144	
KRBA2	KRBA2	KRBA2	KRAB-A domain containing 2	-0.1524847	
MICAL3	MICAL3	MICAL3	microtubule associated monoxygenase, calponin and LIM domain containing 3	-0.15256433	
WARS	WARS	WARS	tryptophanyl-tRNA synthetase	-0.15261194	
ATP5C1	ATP5C1	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	-0.15261492	
PIBF1	PIBF1	null	null	-0.15271892	
RNASEH1-AS1	RNASEH1-AS1	null	null	-0.15277672	
ZDBF2	ZDBF2	null	null	-0.15281594	
HDDC3	HDDC3	HDDC3	HD domain containing 3	-0.15294872	
ZC3H7A	ZC3H7A	ZC3H7A	zinc finger CCCH-type containing 7A	-0.15305345	
RP11-204C16.4	RP11-204C16.4	null	null	-0.15306008	
PTCHD3P1	PTCHD3P1	null	null	-0.15312651	
KIF14	KIF14	KIF14	kinesin family member 14	-0.15322918	
LONP2	LONP2	null	null	-0.15325205	
TMEM234	TMEM234	null	null	-0.1532531	
IL13RA1	IL13RA1	IL13RA1	interleukin 13 receptor, alpha 1	-0.15326482	
SLC22A5	SLC22A5	SLC22A5	solute carrier family 22 (organic cation transporter), member 5	-0.15329611	
BAIAP2L2	BAIAP2L2	BAIAP2L2	BAI1-associated protein 2-like 2	-0.15331991	
KIAA0195	KIAA0195	KIAA0195	KIAA0195	-0.1533551	
AP006621.1	AP006621.1	null	null	-0.15338303	
C6orf62	C6orf62	C6ORF62	chromosome 6 open reading frame 62	-0.1534443	
PPP2R4	PPP2R4	PPP2R4	protein phosphatase 2A, regulatory subunit B' (PR 53)	-0.15347849	
RP11-340F14.5	RP11-340F14.5	null	null	-0.15355152	
GCNT2	GCNT2	GCNT2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	-0.15358673	
PDIA6	PDIA6	PDIA6	protein disulfide isomerase family A, member 6	-0.15360029	
RPL23AP2	RPL23AP2	RPL23AP2	ribosomal protein L23a pseudogene 2	-0.15372002	
FAM72C	FAM72C	FAM72C	family with sequence similarity 72, member C	-0.15390342	
RPL9P3	RPL9P3	RPL9P3	ribosomal protein L9 pseudogene 3	-0.15392852	
MBTPS2	MBTPS2	MBTPS2	membrane-bound transcription factor peptidase, site 2	-0.15395816	
DDX17	DDX17	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	-0.15400824	
TIMM21	TIMM21	null	null	-0.15404838	
FAM101B	FAM101B	FAM101B	family with sequence similarity 101, member B	-0.1541526	
THTPA	THTPA	THTPA	thiamine triphosphatase	-0.15426011	
ERN1	ERN1	ERN1	endoplasmic reticulum to nucleus signalling 1	-0.15457714	
SNAP23	SNAP23	SNAP23	synaptosomal-associated protein, 23kDa	-0.15477872	
TGFBR2	TGFBR2	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	-0.15483901	
CCNB1	CCNB1	CCNB1	cyclin B1	-0.15492003	
SLC37A2	SLC37A2	SLC37A2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	-0.15495351	
HIST2H2BE	HIST2H2BE	HIST2H2BE	histone cluster 2, H2be	-0.15496022	
RWDD4P2	RWDD4P2	null	null	-0.15497693	
C19orf10	C19orf10	C19ORF10	chromosome 19 open reading frame 10	-0.15499802	
PRIM1	PRIM1	PRIM1	primase, polypeptide 1, 49kDa	-0.15525481	
RAP2A	RAP2A	RAP2A	RAP2A, member of RAS oncogene family	-0.15525514	
C11orf96	C11orf96	null	null	-0.15525983	
ATG9A	ATG9A	ATG9A	ATG9 autophagy related 9 homolog A (S. cerevisiae)	-0.1552758	
RPN2	RPN2	RPN2	ribophorin II	-0.15537189	
PHRF1	PHRF1	null	null	-0.1554329	
UBXN2A	UBXN2A	null	null	-0.15546945	
BRIP1	BRIP1	BRIP1	BRCA1 interacting protein C-terminal helicase 1	-0.15553062	
ZNF669	ZNF669	ZNF669	zinc finger protein 669	-0.1555869	
EXOC8	EXOC8	EXOC8	exocyst complex component 8	-0.15568897	
RP4-665J23.1	RP4-665J23.1	null	null	-0.15570591	
KIF23	KIF23	KIF23	kinesin family member 23	-0.15573244	
SIRT1	SIRT1	SIRT1	sirtuin (silent mating type information regulation 2 homolog) 1 (S. cerevisiae)	-0.15580854	
TRAM1L1	TRAM1L1	TRAM1L1	translocation associated membrane protein 1-like 1	-0.15583509	
EPHX1	EPHX1	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	-0.15584785	
NINJ1	NINJ1	NINJ1	ninjurin 1	-0.1559156	
BRE	BRE	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)	-0.15595585	
TRIAP1	TRIAP1	TRIAP1	TP53 regulated inhibitor of apoptosis 1	-0.15595976	
BCL2L12	BCL2L12	BCL2L12	BCL2-like 12 (proline rich)	-0.15597847	
TRIM3	TRIM3	TRIM3	tripartite motif-containing 3	-0.15599589	
THEM4	THEM4	THEM4	thioesterase superfamily member 4	-0.15605153	
ALDOA	ALDOA	ALDOA	aldolase A, fructose-bisphosphate	-0.15605627	
C19orf53	C19orf53	C19ORF53	chromosome 19 open reading frame 53	-0.15614711	
LMF2	LMF2	null	null	-0.15618017	
RP11-288E14.2	RP11-288E14.2	null	null	-0.15618984	
RFX7	RFX7	null	null	-0.15637034	
ENO1	ENO1	ENO1	enolase 1, (alpha)	-0.15638751	
IPPK	IPPK	IPPK	inositol 1,3,4,5,6-pentakisphosphate 2-kinase	-0.15644789	
TRAK2	TRAK2	TRAK2	trafficking protein, kinesin binding 2	-0.15648961	
FAM129A	FAM129A	null	null	-0.15649383	
MTBP	MTBP	MTBP	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse) binding protein, 104kDa	-0.15671831	
FZD9	FZD9	FZD9	frizzled homolog 9 (Drosophila)	-0.15673366	
SLC41A3	SLC41A3	SLC41A3	solute carrier family 41, member 3	-0.15673509	
MAML2	MAML2	MAML2	mastermind-like 2 (Drosophila)	-0.15677972	
TMEM192	TMEM192	null	null	-0.15686443	
CRNDE	CRNDE	null	null	-0.15691894	
SLC27A4	SLC27A4	SLC27A4	solute carrier family 27 (fatty acid transporter), member 4	-0.15693006	
GLTP	GLTP	GLTP	glycolipid transfer protein	-0.1569576	
SP3	SP3	SP3	Sp3 transcription factor	-0.15710935	
NUS1P1	NUS1P1	null	null	-0.15711263	
FTSJ2	FTSJ2	FTSJ2	FtsJ homolog 2 (E. coli)	-0.15712258	
PUS10	PUS10	null	null	-0.15730399	
ASAP2	ASAP2	null	null	-0.1574923	
SETDB2	SETDB2	SETDB2	SET domain, bifurcated 2	-0.15756696	
CDT1	CDT1	CDT1	chromatin licensing and DNA replication factor 1	-0.15783553	
SYN1	SYN1	SYN1	synapsin I	-0.15786444	
ESRRA	ESRRA	ESRRA	estrogen-related receptor alpha	-0.15790267	
FHIT	FHIT	FHIT	fragile histidine triad gene	-0.15793633	
NFRKB	NFRKB	NFRKB	nuclear factor related to kappaB binding protein	-0.15794775	
RBPJ	RBPJ	null	null	-0.15798765	
FARP1	FARP1	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	-0.15799372	
ATP2B4	ATP2B4	ATP2B4	ATPase, Ca++ transporting, plasma membrane 4	-0.15809415	
CRKL	CRKL	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	-0.15821277	
ELOVL1	ELOVL1	ELOVL1	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	-0.15826045	
ZKSCAN2	ZKSCAN2	null	null	-0.15830356	
GPN1	GPN1	null	null	-0.1583175	
TMEM117	TMEM117	TMEM117	transmembrane protein 117	-0.15832348	
LYSMD1	LYSMD1	LYSMD1	LysM, putative peptidoglycan-binding, domain containing 1	-0.15835215	
POLE2	POLE2	POLE2	polymerase (DNA directed), epsilon 2 (p59 subunit)	-0.15836704	
FTH1P10	FTH1P10	null	null	-0.15847431	
SIRT5	SIRT5	SIRT5	sirtuin (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)	-0.15849121	
RAB5B	RAB5B	RAB5B	RAB5B, member RAS oncogene family	-0.1585061	
ACTRT3	ACTRT3	null	null	-0.1585161	
ZNRF1	ZNRF1	ZNRF1	zinc and ring finger 1	-0.15852748	
